"ITTER107","Territorio","TIPO_DATO_CN1","Tipo aggregato (milioni di euro)","PRODOTTI1","Attività non finanziarie","VAL","Valutazione","CORREZ","Correzione","T_BIS","Edizione","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N112","fabbricati non residenziali e altre opere","L_2015","valori concatenati con anno di riferimento 2015","W","dati corretti per gli effetti di calendario","2021M6","Giu-2021","2020-Q1","T1-2020",15371.7,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N112","fabbricati non residenziali e altre opere","L_2015","valori concatenati con anno di riferimento 2015","W","dati corretti per gli effetti di calendario","2021M6","Giu-2021","2020-Q3","T3-2020",17431.9,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N112","fabbricati non residenziali e altre opere","L_2015","valori concatenati con anno di riferimento 2015","W","dati corretti per gli effetti di calendario","2021M6","Giu-2021","2020-Q4","T4-2020",18625.4,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N112","fabbricati non residenziali e altre opere","L_2015","valori concatenati con anno di riferimento 2015","W","dati corretti per gli effetti di calendario","2021M6","Giu-2021","2021-Q1","T1-2021",18471,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11M","impianti e macchinari e armamenti","V","prezzi correnti","W","dati corretti per gli effetti di calendario","2021M6","Giu-2021","2019-Q1","T1-2019",30995.3,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11M","impianti e macchinari e armamenti","V","prezzi correnti","W","dati corretti per gli effetti di calendario","2021M6","Giu-2021","2019-Q2","T2-2019",32789,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11M","impianti e macchinari e armamenti","V","prezzi correnti","W","dati corretti per gli effetti di calendario","2021M6","Giu-2021","2019-Q4","T4-2019",30329.7,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11M","impianti e macchinari e armamenti","V","prezzi correnti","W","dati corretti per gli effetti di calendario","2021M6","Giu-2021","2019-Q3","T3-2019",28182.3,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11M","impianti e macchinari e armamenti","V","prezzi correnti","W","dati corretti per gli effetti di calendario","2021M6","Giu-2021","2020-Q2","T2-2020",22706.5,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11M","impianti e macchinari e armamenti","V","prezzi correnti","W","dati corretti per gli effetti di calendario","2021M6","Giu-2021","2020-Q1","T1-2020",26758.8,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11M","impianti e macchinari e armamenti","V","prezzi correnti","W","dati corretti per gli effetti di calendario","2021M6","Giu-2021","2020-Q3","T3-2020",26090,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11M","impianti e macchinari e armamenti","V","prezzi correnti","W","dati corretti per gli effetti di calendario","2021M6","Giu-2021","2020-Q4","T4-2020",28808.1,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11M","impianti e macchinari e armamenti","V","prezzi correnti","W","dati corretti per gli effetti di calendario","2021M6","Giu-2021","2021-Q1","T1-2021",30061.8,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N1131","mezzi di trasporto","Y","prezzi dell'anno precedente","W","dati corretti per gli effetti di calendario","2021M6","Giu-2021","2019-Q1","T1-2019",6025.8,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N1131","mezzi di trasporto","Y","prezzi dell'anno precedente","W","dati corretti per gli effetti di calendario","2021M6","Giu-2021","2019-Q2","T2-2019",6831.2,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N1131","mezzi di trasporto","Y","prezzi dell'anno precedente","W","dati corretti per gli effetti di calendario","2021M6","Giu-2021","2019-Q4","T4-2019",5503.9,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N1131","mezzi di trasporto","Y","prezzi dell'anno precedente","W","dati corretti per gli effetti di calendario","2021M6","Giu-2021","2019-Q3","T3-2019",4618.4,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N1131","mezzi di trasporto","Y","prezzi dell'anno precedente","W","dati corretti per gli effetti di calendario","2021M6","Giu-2021","2020-Q2","T2-2020",3655.9,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N1131","mezzi di trasporto","Y","prezzi dell'anno precedente","W","dati corretti per gli effetti di calendario","2021M6","Giu-2021","2020-Q1","T1-2020",4463.6,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N1131","mezzi di trasporto","Y","prezzi dell'anno precedente","W","dati corretti per gli effetti di calendario","2021M6","Giu-2021","2020-Q3","T3-2020",3996.4,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N1131","mezzi di trasporto","Y","prezzi dell'anno precedente","W","dati corretti per gli effetti di calendario","2021M6","Giu-2021","2020-Q4","T4-2020",4820.7,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N1131","mezzi di trasporto","Y","prezzi dell'anno precedente","W","dati corretti per gli effetti di calendario","2021M6","Giu-2021","2021-Q1","T1-2021",5192.5,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11K","totale costruzioni ","L_2015","valori concatenati con anno di riferimento 2015","Y","dati destagionalizzati","2021M6","Giu-2021","2019-Q1","T1-2019",34700.5,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11K","totale costruzioni ","L_2015","valori concatenati con anno di riferimento 2015","Y","dati destagionalizzati","2021M6","Giu-2021","2019-Q2","T2-2019",34746.7,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11K","totale costruzioni ","L_2015","valori concatenati con anno di riferimento 2015","Y","dati destagionalizzati","2021M6","Giu-2021","2019-Q4","T4-2019",34573.6,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11K","totale costruzioni ","L_2015","valori concatenati con anno di riferimento 2015","Y","dati destagionalizzati","2021M6","Giu-2021","2019-Q3","T3-2019",34655.8,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11K","totale costruzioni ","L_2015","valori concatenati con anno di riferimento 2015","Y","dati destagionalizzati","2021M6","Giu-2021","2020-Q2","T2-2020",25427.2,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11K","totale costruzioni ","L_2015","valori concatenati con anno di riferimento 2015","Y","dati destagionalizzati","2021M6","Giu-2021","2020-Q1","T1-2020",32212,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11K","totale costruzioni ","L_2015","valori concatenati con anno di riferimento 2015","Y","dati destagionalizzati","2021M6","Giu-2021","2020-Q3","T3-2020",36148.1,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11K","totale costruzioni ","L_2015","valori concatenati con anno di riferimento 2015","Y","dati destagionalizzati","2021M6","Giu-2021","2020-Q4","T4-2020",35757,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11K","totale costruzioni ","L_2015","valori concatenati con anno di riferimento 2015","Y","dati destagionalizzati","2021M6","Giu-2021","2021-Q1","T1-2021",37548.6,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N1131","mezzi di trasporto","V","prezzi correnti","Y","dati destagionalizzati","2021M6","Giu-2021","2019-Q1","T1-2019",5788.7,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N1131","mezzi di trasporto","V","prezzi correnti","Y","dati destagionalizzati","2021M6","Giu-2021","2019-Q2","T2-2019",5894.7,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N1131","mezzi di trasporto","V","prezzi correnti","Y","dati destagionalizzati","2021M6","Giu-2021","2019-Q4","T4-2019",6039.7,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N1131","mezzi di trasporto","V","prezzi correnti","Y","dati destagionalizzati","2021M6","Giu-2021","2019-Q3","T3-2019",5843.4,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N1131","mezzi di trasporto","V","prezzi correnti","Y","dati destagionalizzati","2021M6","Giu-2021","2020-Q2","T2-2020",2821,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N1131","mezzi di trasporto","V","prezzi correnti","Y","dati destagionalizzati","2021M6","Giu-2021","2020-Q1","T1-2020",4748.9,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N1131","mezzi di trasporto","V","prezzi correnti","Y","dati destagionalizzati","2021M6","Giu-2021","2020-Q3","T3-2020",4653.2,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N1131","mezzi di trasporto","V","prezzi correnti","Y","dati destagionalizzati","2021M6","Giu-2021","2020-Q4","T4-2020",5176.1,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N1131","mezzi di trasporto","V","prezzi correnti","Y","dati destagionalizzati","2021M6","Giu-2021","2021-Q1","T1-2021",5430,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11","totale capitale fisso per tipo di attività","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2021M6","Giu-2021","2019-Q1","T1-2019",77690.5,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11","totale capitale fisso per tipo di attività","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2021M6","Giu-2021","2019-Q2","T2-2019",81952.3,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11","totale capitale fisso per tipo di attività","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2021M6","Giu-2021","2019-Q4","T4-2019",79739.3,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11","totale capitale fisso per tipo di attività","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2021M6","Giu-2021","2019-Q3","T3-2019",74418.6,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11","totale capitale fisso per tipo di attività","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2021M6","Giu-2021","2020-Q2","T2-2020",61624.4,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11","totale capitale fisso per tipo di attività","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2021M6","Giu-2021","2020-Q1","T1-2020",70304.1,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11","totale capitale fisso per tipo di attività","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2021M6","Giu-2021","2020-Q3","T3-2020",73626.3,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11","totale capitale fisso per tipo di attività","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2021M6","Giu-2021","2020-Q4","T4-2020",79727.7,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11","totale capitale fisso per tipo di attività","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2021M6","Giu-2021","2021-Q1","T1-2021",79308.9,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N112","fabbricati non residenziali e altre opere","Y","prezzi dell'anno precedente","N","dati grezzi","2021M6","Giu-2021","2019-Q1","T1-2019",16685.8,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N112","fabbricati non residenziali e altre opere","Y","prezzi dell'anno precedente","N","dati grezzi","2021M6","Giu-2021","2019-Q2","T2-2019",17961.8,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N112","fabbricati non residenziali e altre opere","Y","prezzi dell'anno precedente","N","dati grezzi","2021M6","Giu-2021","2019-Q4","T4-2019",17988.2,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N112","fabbricati non residenziali e altre opere","Y","prezzi dell'anno precedente","N","dati grezzi","2021M6","Giu-2021","2019-Q3","T3-2019",16816.6,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N112","fabbricati non residenziali e altre opere","Y","prezzi dell'anno precedente","N","dati grezzi","2021M6","Giu-2021","2020-Q2","T2-2020",13704.6,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N112","fabbricati non residenziali e altre opere","Y","prezzi dell'anno precedente","N","dati grezzi","2021M6","Giu-2021","2020-Q1","T1-2020",15907.8,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N112","fabbricati non residenziali e altre opere","Y","prezzi dell'anno precedente","N","dati grezzi","2021M6","Giu-2021","2020-Q3","T3-2020",18133.9,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N112","fabbricati non residenziali e altre opere","Y","prezzi dell'anno precedente","N","dati grezzi","2021M6","Giu-2021","2020-Q4","T4-2020",19323.2,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N112","fabbricati non residenziali e altre opere","Y","prezzi dell'anno precedente","N","dati grezzi","2021M6","Giu-2021","2021-Q1","T1-2021",18942.7,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11M","impianti e macchinari e armamenti","Y","prezzi dell'anno precedente","N","dati grezzi","2021M6","Giu-2021","2019-Q1","T1-2019",30917.8,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11M","impianti e macchinari e armamenti","Y","prezzi dell'anno precedente","N","dati grezzi","2021M6","Giu-2021","2019-Q2","T2-2019",32623,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11M","impianti e macchinari e armamenti","Y","prezzi dell'anno precedente","N","dati grezzi","2021M6","Giu-2021","2019-Q4","T4-2019",30095.8,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11M","impianti e macchinari e armamenti","Y","prezzi dell'anno precedente","N","dati grezzi","2021M6","Giu-2021","2019-Q3","T3-2019",27949,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11M","impianti e macchinari e armamenti","Y","prezzi dell'anno precedente","N","dati grezzi","2021M6","Giu-2021","2020-Q2","T2-2020",22302.7,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11M","impianti e macchinari e armamenti","Y","prezzi dell'anno precedente","N","dati grezzi","2021M6","Giu-2021","2020-Q1","T1-2020",26342.1,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11M","impianti e macchinari e armamenti","Y","prezzi dell'anno precedente","N","dati grezzi","2021M6","Giu-2021","2020-Q3","T3-2020",26080,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11M","impianti e macchinari e armamenti","Y","prezzi dell'anno precedente","N","dati grezzi","2021M6","Giu-2021","2020-Q4","T4-2020",28942.5,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11M","impianti e macchinari e armamenti","Y","prezzi dell'anno precedente","N","dati grezzi","2021M6","Giu-2021","2021-Q1","T1-2021",30323.8,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N117","prodotti di proprietà intellettuale","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2021M6","Giu-2021","2019-Q1","T1-2019",13710.3,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N117","prodotti di proprietà intellettuale","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2021M6","Giu-2021","2019-Q2","T2-2019",13594.1,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N117","prodotti di proprietà intellettuale","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2021M6","Giu-2021","2019-Q4","T4-2019",13974.5,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N117","prodotti di proprietà intellettuale","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2021M6","Giu-2021","2019-Q3","T3-2019",13313.9,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N117","prodotti di proprietà intellettuale","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2021M6","Giu-2021","2020-Q2","T2-2020",13005.8,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N117","prodotti di proprietà intellettuale","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2021M6","Giu-2021","2020-Q1","T1-2020",13365.7,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N117","prodotti di proprietà intellettuale","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2021M6","Giu-2021","2020-Q3","T3-2020",12954.4,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N117","prodotti di proprietà intellettuale","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2021M6","Giu-2021","2020-Q4","T4-2020",13701,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N117","prodotti di proprietà intellettuale","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2021M6","Giu-2021","2021-Q1","T1-2021",13295.4,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11K","totale costruzioni ","L_2015","valori concatenati con anno di riferimento 2015","W","dati corretti per gli effetti di calendario","2021M6","Giu-2021","2019-Q1","T1-2019",33334.9,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11K","totale costruzioni ","L_2015","valori concatenati con anno di riferimento 2015","W","dati corretti per gli effetti di calendario","2021M6","Giu-2021","2019-Q2","T2-2019",36141.3,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11K","totale costruzioni ","L_2015","valori concatenati con anno di riferimento 2015","W","dati corretti per gli effetti di calendario","2021M6","Giu-2021","2019-Q4","T4-2019",35876,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11K","totale costruzioni ","L_2015","valori concatenati con anno di riferimento 2015","W","dati corretti per gli effetti di calendario","2021M6","Giu-2021","2019-Q3","T3-2019",33324.3,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11K","totale costruzioni ","L_2015","valori concatenati con anno di riferimento 2015","W","dati corretti per gli effetti di calendario","2021M6","Giu-2021","2020-Q2","T2-2020",26876,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11K","totale costruzioni ","L_2015","valori concatenati con anno di riferimento 2015","W","dati corretti per gli effetti di calendario","2021M6","Giu-2021","2020-Q1","T1-2020",30847.2,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11K","totale costruzioni ","L_2015","valori concatenati con anno di riferimento 2015","W","dati corretti per gli effetti di calendario","2021M6","Giu-2021","2020-Q3","T3-2020",34605.3,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11K","totale costruzioni ","L_2015","valori concatenati con anno di riferimento 2015","W","dati corretti per gli effetti di calendario","2021M6","Giu-2021","2020-Q4","T4-2020",37215.7,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11K","totale costruzioni ","L_2015","valori concatenati con anno di riferimento 2015","W","dati corretti per gli effetti di calendario","2021M6","Giu-2021","2021-Q1","T1-2021",36486,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N1131","mezzi di trasporto","V","prezzi correnti","W","dati corretti per gli effetti di calendario","2021M6","Giu-2021","2019-Q1","T1-2019",6122.8,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N1131","mezzi di trasporto","V","prezzi correnti","W","dati corretti per gli effetti di calendario","2021M6","Giu-2021","2019-Q2","T2-2019",7021.3,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N1131","mezzi di trasporto","V","prezzi correnti","W","dati corretti per gli effetti di calendario","2021M6","Giu-2021","2019-Q4","T4-2019",5703.8,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N1131","mezzi di trasporto","V","prezzi correnti","W","dati corretti per gli effetti di calendario","2021M6","Giu-2021","2019-Q3","T3-2019",4718.7,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N1131","mezzi di trasporto","V","prezzi correnti","W","dati corretti per gli effetti di calendario","2021M6","Giu-2021","2020-Q2","T2-2020",3738.1,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N1131","mezzi di trasporto","V","prezzi correnti","W","dati corretti per gli effetti di calendario","2021M6","Giu-2021","2020-Q1","T1-2020",4537.8,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N1131","mezzi di trasporto","V","prezzi correnti","W","dati corretti per gli effetti di calendario","2021M6","Giu-2021","2020-Q3","T3-2020",4119.3,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N1131","mezzi di trasporto","V","prezzi correnti","W","dati corretti per gli effetti di calendario","2021M6","Giu-2021","2020-Q4","T4-2020",5004.1,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N1131","mezzi di trasporto","V","prezzi correnti","W","dati corretti per gli effetti di calendario","2021M6","Giu-2021","2021-Q1","T1-2021",5273.8,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11","totale capitale fisso per tipo di attività","L_2015","valori concatenati con anno di riferimento 2015","Y","dati destagionalizzati","2021M6","Giu-2021","2019-Q1","T1-2019",78365.4,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11","totale capitale fisso per tipo di attività","L_2015","valori concatenati con anno di riferimento 2015","Y","dati destagionalizzati","2021M6","Giu-2021","2019-Q2","T2-2019",78860.2,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11","totale capitale fisso per tipo di attività","L_2015","valori concatenati con anno di riferimento 2015","Y","dati destagionalizzati","2021M6","Giu-2021","2019-Q4","T4-2019",78087.2,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11","totale capitale fisso per tipo di attività","L_2015","valori concatenati con anno di riferimento 2015","Y","dati destagionalizzati","2021M6","Giu-2021","2019-Q3","T3-2019",78482.9,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11","totale capitale fisso per tipo di attività","L_2015","valori concatenati con anno di riferimento 2015","Y","dati destagionalizzati","2021M6","Giu-2021","2020-Q2","T2-2020",59295.5,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11","totale capitale fisso per tipo di attività","L_2015","valori concatenati con anno di riferimento 2015","Y","dati destagionalizzati","2021M6","Giu-2021","2020-Q1","T1-2020",71720.8,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11","totale capitale fisso per tipo di attività","L_2015","valori concatenati con anno di riferimento 2015","Y","dati destagionalizzati","2021M6","Giu-2021","2020-Q3","T3-2020",76764.9,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11","totale capitale fisso per tipo di attività","L_2015","valori concatenati con anno di riferimento 2015","Y","dati destagionalizzati","2021M6","Giu-2021","2020-Q4","T4-2020",77070.9,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11","totale capitale fisso per tipo di attività","L_2015","valori concatenati con anno di riferimento 2015","Y","dati destagionalizzati","2021M6","Giu-2021","2021-Q1","T1-2021",79898.6,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N111","abitazioni","Y","prezzi dell'anno precedente","Y","dati destagionalizzati","2021M6","Giu-2021","2019-Q1","T1-2019",18483.1,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N111","abitazioni","Y","prezzi dell'anno precedente","Y","dati destagionalizzati","2021M6","Giu-2021","2019-Q2","T2-2019",18468.1,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N111","abitazioni","Y","prezzi dell'anno precedente","Y","dati destagionalizzati","2021M6","Giu-2021","2019-Q4","T4-2019",18241.7,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N111","abitazioni","Y","prezzi dell'anno precedente","Y","dati destagionalizzati","2021M6","Giu-2021","2019-Q3","T3-2019",18380.4,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N111","abitazioni","Y","prezzi dell'anno precedente","Y","dati destagionalizzati","2021M6","Giu-2021","2020-Q2","T2-2020",13277,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N111","abitazioni","Y","prezzi dell'anno precedente","Y","dati destagionalizzati","2021M6","Giu-2021","2020-Q1","T1-2020",16918.7,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N111","abitazioni","Y","prezzi dell'anno precedente","Y","dati destagionalizzati","2021M6","Giu-2021","2020-Q3","T3-2020",18831.8,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N111","abitazioni","Y","prezzi dell'anno precedente","Y","dati destagionalizzati","2021M6","Giu-2021","2020-Q4","T4-2020",18539.5,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N111","abitazioni","Y","prezzi dell'anno precedente","Y","dati destagionalizzati","2021M6","Giu-2021","2021-Q1","T1-2021",19483,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N112","fabbricati non residenziali e altre opere","Y","prezzi dell'anno precedente","Y","dati destagionalizzati","2021M6","Giu-2021","2019-Q1","T1-2019",17305.2,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N112","fabbricati non residenziali e altre opere","Y","prezzi dell'anno precedente","Y","dati destagionalizzati","2021M6","Giu-2021","2019-Q2","T2-2019",17367.8,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N112","fabbricati non residenziali e altre opere","Y","prezzi dell'anno precedente","Y","dati destagionalizzati","2021M6","Giu-2021","2019-Q4","T4-2019",17415.6,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N112","fabbricati non residenziali e altre opere","Y","prezzi dell'anno precedente","Y","dati destagionalizzati","2021M6","Giu-2021","2019-Q3","T3-2019",17361.7,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N112","fabbricati non residenziali e altre opere","Y","prezzi dell'anno precedente","Y","dati destagionalizzati","2021M6","Giu-2021","2020-Q2","T2-2020",13104.3,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N112","fabbricati non residenziali e altre opere","Y","prezzi dell'anno precedente","Y","dati destagionalizzati","2021M6","Giu-2021","2020-Q1","T1-2020",16501.9,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N112","fabbricati non residenziali e altre opere","Y","prezzi dell'anno precedente","Y","dati destagionalizzati","2021M6","Giu-2021","2020-Q3","T3-2020",18672.7,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N112","fabbricati non residenziali e altre opere","Y","prezzi dell'anno precedente","Y","dati destagionalizzati","2021M6","Giu-2021","2020-Q4","T4-2020",18559.2,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N112","fabbricati non residenziali e altre opere","Y","prezzi dell'anno precedente","Y","dati destagionalizzati","2021M6","Giu-2021","2021-Q1","T1-2021",19542.3,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11M","impianti e macchinari e armamenti","Y","prezzi dell'anno precedente","Y","dati destagionalizzati","2021M6","Giu-2021","2019-Q1","T1-2019",30170.5,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11M","impianti e macchinari e armamenti","Y","prezzi dell'anno precedente","Y","dati destagionalizzati","2021M6","Giu-2021","2019-Q2","T2-2019",30670,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11M","impianti e macchinari e armamenti","Y","prezzi dell'anno precedente","Y","dati destagionalizzati","2021M6","Giu-2021","2019-Q4","T4-2019",30228.3,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11M","impianti e macchinari e armamenti","Y","prezzi dell'anno precedente","Y","dati destagionalizzati","2021M6","Giu-2021","2019-Q3","T3-2019",30516.7,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11M","impianti e macchinari e armamenti","Y","prezzi dell'anno precedente","Y","dati destagionalizzati","2021M6","Giu-2021","2020-Q2","T2-2020",21045.9,,
